2.003999999999999915e+01,1.895280050836881114e-01
2.007999999999999829e+01,1.788413906122400532e-01
2.012000000000000099e+01,1.522221455760888187e-01
2.016000000000000014e+01,1.849963228202826937e-01
2.019999999999999929e+01,1.844549231613599183e-01
2.023999999999999844e+01,1.621865659163185813e-01
2.028000000000000114e+01,1.891715698260323653e-01
2.032000000000000028e+01,1.823581226052267135e-01
2.035999999999999943e+01,1.629920304690914701e-01
2.039999999999999858e+01,1.359018819058911975e-01
2.044000000000000128e+01,1.570993559643028004e-01
2.048000000000000043e+01,1.488440931530572442e-01
2.051999999999999957e+01,1.705277879351992099e-01
2.055999999999999872e+01,1.337871752314489793e-01
2.060000000000000142e+01,1.950686778316715053e-01
2.064000000000000057e+01,1.979258630243400097e-01
2.067999999999999972e+01,1.553959281611817234e-01
2.071999999999999886e+01,1.210762555663259382e-01
2.076000000000000156e+01,1.789843662932046608e-01
2.080000000000000071e+01,1.654309374566474700e-01
2.083999999999999986e+01,1.542934438669857633e-01
2.087999999999999901e+01,1.508833333573936508e-01
2.092000000000000171e+01,1.880350364208895897e-01
2.096000000000000085e+01,1.580709141818123775e-01
2.100000000000000000e+01,1.937772815294581952e-01
2.103999999999999915e+01,1.667135477570551860e-01
2.107999999999999829e+01,1.507571876749338180e-01
2.112000000000000099e+01,1.319052753198863004e-01
2.116000000000000014e+01,1.497522720136649499e-01
2.119999999999999929e+01,1.362150051631918768e-01
2.123999999999999844e+01,1.101249842591084938e-01
2.128000000000000114e+01,1.762626821859578641e-01
2.132000000000000028e+01,1.173413887736086125e-01
2.135999999999999943e+01,1.887936925183847092e-01
2.139999999999999858e+01,1.462927599352208119e-01
2.144000000000000128e+01,1.540107633325341063e-01
2.148000000000000043e+01,1.544874357052569980e-01
2.151999999999999957e+01,1.052311497405175184e-01
2.155999999999999872e+01,1.926256076125733019e-01
2.160000000000000142e+01,1.675153823872622683e-01
2.164000000000000057e+01,1.230923226712988261e-01
2.167999999999999972e+01,1.346824813097415585e-01
2.171999999999999886e+01,1.346855450544222899e-01
2.176000000000000156e+01,1.511073509492640576e-01
2.180000000000000071e+01,1.356619595424808089e-01
2.183999999999999986e+01,1.810583600958757533e-01
2.187999999999999901e+01,1.236072297242793716e-01
2.192000000000000171e+01,1.434150991181242785e-01
2.196000000000000085e+01,1.801245452028852889e-01
2.200000000000000000e+01,1.502008963483789372e-01
2.203999999999999915e+01,1.231758932607493889e-01
2.207999999999999829e+01,1.053267024629902099e-01
2.212000000000000099e+01,1.415592380708599329e-01
2.216000000000000014e+01,1.449588130398063168e-01
2.219999999999999929e+01,1.005567827168035583e-01
2.223999999999999844e+01,1.314822750929559858e-01
2.228000000000000114e+01,1.315062293273316918e-01
2.232000000000000028e+01,1.373259506722253886e-01
2.235999999999999943e+01,1.112784052638611243e-01
2.239999999999999858e+01,1.938756575100880064e-01
2.244000000000000128e+01,1.335479837521975355e-01
2.248000000000000043e+01,9.736471236806457097e-02
2.251999999999999957e+01,1.041573528483307615e-01
2.255999999999999872e+01,9.984565360229522013e-02
2.260000000000000142e+01,1.206440605373433339e-01
2.264000000000000057e+01,1.226123683058750469e-01
2.267999999999999972e+01,1.395507260907279945e-01
2.271999999999999886e+01,1.207588977155680671e-01
2.276000000000000156e+01,1.082456412266956935e-01
2.280000000000000071e+01,1.406396992560444148e-01
2.283999999999999986e+01,1.286120880345155426e-01
2.287999999999999901e+01,1.247944711964196207e-01
2.292000000000000171e+01,1.006981424312620860e-01
2.296000000000000085e+01,1.263377017900972343e-01
2.300000000000000000e+01,1.080384313996408246e-01
2.303999999999999915e+01,1.264378368989572954e-01
2.307999999999999829e+01,1.033126994518680924e-01
2.312000000000000099e+01,1.028833069705129138e-01
2.316000000000000014e+01,1.154924675958698549e-01
2.319999999999999929e+01,1.020285694294338352e-01
2.323999999999999844e+01,1.035346518276865357e-01
2.328000000000000114e+01,1.296678967279876193e-01
2.332000000000000028e+01,1.292452086090936092e-01
2.335999999999999943e+01,1.336524399292949028e-01
2.339999999999999858e+01,1.037779787900862255e-01
2.344000000000000128e+01,6.666194354557179735e-02
2.348000000000000043e+01,1.048732772144544273e-01
2.351999999999999957e+01,8.659137367559528731e-02
2.355999999999999872e+01,9.535089463751596217e-02
2.360000000000000142e+01,9.783454034062645521e-02
2.364000000000000057e+01,1.148052576552064385e-01
2.367999999999999972e+01,8.059417071272594046e-02
2.371999999999999886e+01,9.467029960372221054e-02
2.376000000000000156e+01,1.227506258787856297e-01
2.380000000000000071e+01,1.122034759819440231e-01
2.383999999999999986e+01,1.098662014085931005e-01
2.387999999999999901e+01,1.282931401655507675e-01
2.392000000000000171e+01,7.284385568971317448e-02
2.396000000000000085e+01,9.610189601166843620e-02
2.400000000000000000e+01,1.521956184041782512e-01
2.403999999999999915e+01,1.271702125077568413e-01
2.407999999999999829e+01,8.041737278544858203e-02
2.412000000000000099e+01,6.070588811228696396e-02
2.416000000000000014e+01,9.893875160165288563e-02
2.419999999999999929e+01,1.231699159011919870e-01
2.423999999999999844e+01,7.835341073038420978e-02
2.428000000000000114e+01,1.301099864323752298e-01
2.432000000000000028e+01,1.471018962309361688e-01
2.435999999999999943e+01,1.336748692694212926e-01
2.439999999999999858e+01,8.789746320736199769e-02
2.444000000000000128e+01,8.461287154490779172e-02
2.448000000000000043e+01,1.209239332517708793e-01
2.451999999999999957e+01,1.065359458690335465e-01
2.455999999999999872e+01,1.225692743806700985e-01
2.460000000000000142e+01,1.081836363672455809e-01
2.464000000000000057e+01,9.138486887268344738e-02
2.467999999999999972e+01,1.021102463205447175e-01
2.471999999999999886e+01,1.022138755021437390e-01
2.476000000000000156e+01,1.095615472183036065e-01
2.480000000000000071e+01,1.004931486076249825e-01
2.483999999999999986e+01,1.097745475427647499e-01
2.487999999999999901e+01,1.002255695048562684e-01
2.492000000000000171e+01,1.008177702276421978e-01
2.496000000000000085e+01,7.292239715752697748e-02
2.500000000000000000e+01,7.448256672282609070e-02
2.503999999999999915e+01,8.521818147650779551e-02
2.507999999999999829e+01,6.843192624461449936e-02
2.512000000000000099e+01,7.916976138600491375e-02
2.516000000000000014e+01,5.948856055070129989e-02
2.519999999999999929e+01,9.726871955141182247e-02
2.523999999999999844e+01,1.229784877603296717e-01
2.528000000000000114e+01,7.819187948256782483e-02
2.532000000000000028e+01,8.652088205414133759e-02
2.535999999999999943e+01,6.587940187959488714e-02
2.539999999999999858e+01,4.089326058848496981e-02
2.544000000000000128e+01,6.564269984985066086e-02
2.548000000000000043e+01,7.059596903588534478e-02
2.551999999999999957e+01,9.051893601924611288e-02
2.555999999999999872e+01,7.760852069305582135e-02
2.560000000000000142e+01,7.725349651798187056e-02
2.564000000000000057e+01,4.261650207696652398e-02
2.567999999999999972e+01,6.882082335636091619e-02
2.571999999999999886e+01,7.281464807089110813e-02
2.576000000000000156e+01,8.018951653993199036e-02
2.580000000000000071e+01,8.563397100864823808e-02
2.583999999999999986e+01,5.969358647672609597e-02
2.587999999999999901e+01,1.003888049999734494e-01
2.592000000000000171e+01,1.135620493601968151e-01
2.596000000000000085e+01,6.348172307325847252e-02
2.600000000000000000e+01,9.259132792664509504e-02
2.603999999999999915e+01,8.790177225069115141e-02
2.607999999999999829e+01,3.492727073727847770e-02
2.612000000000000099e+01,9.880571438464391676e-02
2.616000000000000014e+01,9.170481306213967843e-02
2.619999999999999929e+01,7.349912057771992857e-02
2.623999999999999844e+01,1.103403622231622916e-01
2.628000000000000114e+01,6.026788563422734446e-02
2.632000000000000028e+01,2.371642959127113690e-02
2.635999999999999943e+01,8.325493711299647437e-02
2.639999999999999858e+01,8.871414697170136587e-02
2.644000000000000128e+01,6.809989621130858872e-02
2.648000000000000043e+01,7.066383305176222873e-02
2.651999999999999957e+01,6.405437642329105119e-02
2.655999999999999872e+01,8.979742502728581266e-02
2.660000000000000142e+01,5.759827640482903521e-02
2.664000000000000057e+01,8.237744968356326691e-02
2.667999999999999972e+01,6.370019616147065689e-02
2.671999999999999886e+01,5.661247619740945869e-02
2.676000000000000156e+01,8.236009600656926666e-02
2.680000000000000071e+01,5.402836854439929670e-02
2.683999999999999986e+01,6.191198634815479884e-02
2.687999999999999901e+01,5.289641651695454333e-02
2.692000000000000171e+01,6.271324561327462632e-02
2.696000000000000085e+01,1.010196555744744817e-01
2.700000000000000000e+01,6.979519442308459998e-02
2.703999999999999915e+01,5.257452386762635071e-02
2.707999999999999829e+01,6.046340388018852513e-02
2.712000000000000099e+01,5.048734780299026642e-02
2.716000000000000014e+01,5.886080154341696152e-02
2.719999999999999929e+01,5.226646534187839865e-02
2.723999999999999844e+01,6.112447296684574843e-02
2.728000000000000114e+01,4.439177514017594167e-02
2.732000000000000028e+01,8.077444012129512962e-02
2.735999999999999943e+01,5.148906410162271824e-02
2.739999999999999858e+01,9.608199279918815117e-02
2.744000000000000128e+01,4.989818463900334150e-02
2.748000000000000043e+01,8.145554603367077817e-02
2.751999999999999957e+01,8.307643810752966818e-02
2.755999999999999872e+01,5.476085589974897389e-02
2.760000000000000142e+01,3.272324531771452633e-02
2.764000000000000057e+01,3.482939716224854598e-02
2.767999999999999972e+01,1.026052101347415674e-01
2.771999999999999886e+01,7.622423610930093019e-02
2.776000000000000156e+01,3.197824662080506891e-02
