2.003999999999999915e+01,4.651076555510422900e-02
2.007999999999999829e+01,3.358522196448880670e-02
2.012000000000000099e+01,2.539257494252331743e-02
2.016000000000000014e+01,3.948695130332002118e-02
2.019999999999999929e+01,6.797885711624937488e-02
2.023999999999999844e+01,3.217058257968240936e-02
2.028000000000000114e+01,4.172610635106042271e-02
2.032000000000000028e+01,3.727698089994700009e-02
2.035999999999999943e+01,3.341877248873433015e-02
2.039999999999999858e+01,3.212385569250548328e-02
2.044000000000000128e+01,4.404304937136809678e-02
2.048000000000000043e+01,4.471892050510106742e-02
2.051999999999999957e+01,3.217909626650298366e-02
2.055999999999999872e+01,3.896774359835929874e-02
2.060000000000000142e+01,3.904953051953476834e-02
2.064000000000000057e+01,2.611286206031570786e-02
2.067999999999999972e+01,5.913171275879128969e-02
2.071999999999999886e+01,2.291945934220384826e-02
2.076000000000000156e+01,3.246548946107826600e-02
2.080000000000000071e+01,2.662621925395035685e-02
2.083999999999999986e+01,4.820215890954417798e-02
2.087999999999999901e+01,4.453093148130657375e-02
2.092000000000000171e+01,3.947825962699758745e-02
2.096000000000000085e+01,2.535188678610386659e-02
2.100000000000000000e+01,3.804901519335211757e-02
2.103999999999999915e+01,3.634703536881328523e-02
2.107999999999999829e+01,3.957521045762057293e-02
2.112000000000000099e+01,3.846338493834695893e-02
2.116000000000000014e+01,3.537840812630361348e-02
2.119999999999999929e+01,3.446226566782956136e-02
2.123999999999999844e+01,3.610943317709393308e-02
2.128000000000000114e+01,2.513263402924345927e-02
2.132000000000000028e+01,1.356334867518563594e-02
2.135999999999999943e+01,4.262418834273074691e-02
2.139999999999999858e+01,3.144783215899369516e-02
2.144000000000000128e+01,3.447179514943706641e-02
2.148000000000000043e+01,3.078891695589529992e-02
2.151999999999999957e+01,3.065554169824801986e-02
2.155999999999999872e+01,4.413077612626074842e-02
2.160000000000000142e+01,4.577100036914082820e-02
2.164000000000000057e+01,3.814030111231404840e-02
2.167999999999999972e+01,4.115965361125609179e-02
2.171999999999999886e+01,3.175228643654533917e-02
2.176000000000000156e+01,3.457287172639839784e-02
2.180000000000000071e+01,4.567666295247200386e-02
2.183999999999999986e+01,5.480731774276777213e-02
2.187999999999999901e+01,3.237923145409525583e-02
2.192000000000000171e+01,5.038404505208148726e-02
2.196000000000000085e+01,4.629751308446272001e-02
2.200000000000000000e+01,4.082956028717173863e-02
2.203999999999999915e+01,4.758956607202970146e-02
2.207999999999999829e+01,4.468418323029993422e-02
2.212000000000000099e+01,3.645263477843591060e-02
2.216000000000000014e+01,2.940375480414725989e-02
2.219999999999999929e+01,2.827124106411567014e-02
2.223999999999999844e+01,4.883408404141845183e-02
2.228000000000000114e+01,2.994869987459159930e-02
2.232000000000000028e+01,4.104264371777744530e-02
2.235999999999999943e+01,3.241209917613598751e-02
2.239999999999999858e+01,5.277469754181752376e-02
2.244000000000000128e+01,4.828463764758367249e-02
2.248000000000000043e+01,3.590433419719731706e-02
2.251999999999999957e+01,4.640281780241567455e-02
2.255999999999999872e+01,4.112156479479420895e-02
2.260000000000000142e+01,5.142131789643331063e-02
2.264000000000000057e+01,7.887997694218713829e-02
2.267999999999999972e+01,5.406998852579469189e-02
2.271999999999999886e+01,4.799680676231221632e-02
2.276000000000000156e+01,5.691292249351020960e-02
2.280000000000000071e+01,6.247526117270823381e-02
2.283999999999999986e+01,4.870759669459557434e-02
2.287999999999999901e+01,4.894304548241476538e-02
2.292000000000000171e+01,5.154460357336783372e-02
2.296000000000000085e+01,5.927359502299468091e-02
2.300000000000000000e+01,6.049301586849757661e-02
2.303999999999999915e+01,4.376309951719301039e-02
2.307999999999999829e+01,5.109540667734837477e-02
2.312000000000000099e+01,4.639549949200390266e-02
2.316000000000000014e+01,5.017606532697829747e-02
2.319999999999999929e+01,3.797967116205016452e-02
2.323999999999999844e+01,4.452009501126100166e-02
2.328000000000000114e+01,4.435371700381875865e-02
2.332000000000000028e+01,5.917664872622697275e-02
2.335999999999999943e+01,5.289445232152607812e-02
2.339999999999999858e+01,5.588168366124499770e-02
2.344000000000000128e+01,5.374001560098723429e-02
2.348000000000000043e+01,5.140038326754863690e-02
2.351999999999999957e+01,4.649593909349954146e-02
2.355999999999999872e+01,3.468746181026795966e-02
2.360000000000000142e+01,5.187215365258066729e-02
2.364000000000000057e+01,4.065394079114350440e-02
2.367999999999999972e+01,3.180185383771376439e-02
2.371999999999999886e+01,4.326449434662526378e-02
2.376000000000000156e+01,2.218224800121066168e-02
2.380000000000000071e+01,2.733185196944502848e-02
2.383999999999999986e+01,3.780614589316278612e-02
2.387999999999999901e+01,2.934493412225700967e-02
2.392000000000000171e+01,3.409790885928440374e-02
2.396000000000000085e+01,3.845569244030538208e-02
2.400000000000000000e+01,2.289178609795377087e-02
2.403999999999999915e+01,3.099564950141063882e-02
2.407999999999999829e+01,2.923693060520119250e-02
2.412000000000000099e+01,3.063329671080377431e-02
2.416000000000000014e+01,2.413945596576340738e-02
2.419999999999999929e+01,2.316755041178707175e-02
2.423999999999999844e+01,1.785571241710508933e-02
2.428000000000000114e+01,4.429838158655843849e-02
2.432000000000000028e+01,4.707185779199481862e-02
2.435999999999999943e+01,4.274408099694881891e-02
2.439999999999999858e+01,4.669956694426927873e-02
2.444000000000000128e+01,2.264664040688244701e-02
2.448000000000000043e+01,3.429297280561859756e-02
2.451999999999999957e+01,5.619494426968550671e-02
2.455999999999999872e+01,2.740620830773317015e-02
2.460000000000000142e+01,5.976035464845885770e-02
2.464000000000000057e+01,4.576301745355962347e-02
2.467999999999999972e+01,3.354011590484275857e-02
2.471999999999999886e+01,4.498499895892633244e-02
2.476000000000000156e+01,4.301704190827985302e-02
2.480000000000000071e+01,6.235002276694479734e-02
2.483999999999999986e+01,4.045969608265741202e-02
2.487999999999999901e+01,3.158633951076612184e-02
2.492000000000000171e+01,3.928022658726738198e-02
2.496000000000000085e+01,4.756513120685074841e-02
2.500000000000000000e+01,5.072117051014518596e-02
2.503999999999999915e+01,1.679589141258931370e-02
2.507999999999999829e+01,2.803727812574912520e-02
2.512000000000000099e+01,3.296637792375659015e-02
2.516000000000000014e+01,3.947268648512091554e-02
2.519999999999999929e+01,4.065289672978558699e-02
2.523999999999999844e+01,2.546171680529536394e-02
2.528000000000000114e+01,4.813942436699866073e-02
2.532000000000000028e+01,5.424850613731445337e-02
2.535999999999999943e+01,3.984421558789912748e-02
