theta,intensity
5.0000,4.312
5.0400,4.336
5.0800,4.312
5.1200,4.306
5.1600,4.398
5.2000,4.287
5.2400,4.369
5.2800,4.389
5.3200,4.300
5.3600,4.369
5.4000,4.245
5.4400,4.141
5.4800,4.297
5.5200,4.282
5.5600,4.159
5.6000,4.337
5.6400,4.268
5.6800,4.118
5.7200,4.205
5.7600,4.118
5.8000,4.262
5.8400,4.162
5.8800,4.158
5.9200,4.120
5.9600,4.094
6.0000,4.021
6.0400,4.188
6.0800,4.195
6.1200,3.981
6.1600,4.144
6.2000,4.109
6.2400,4.067
6.2800,4.051
6.3200,4.107
6.3600,4.020
6.4000,4.070
6.4400,4.184
6.4800,4.197
6.5200,4.031
6.5600,3.981
6.6000,4.067
6.6400,4.041
6.6800,4.085
6.7200,4.000
6.7600,3.989
6.8000,4.095
6.8400,3.981
6.8800,4.079
6.9200,4.062
6.9600,4.020
7.0000,4.062
7.0400,4.043
7.0800,3.997
7.1200,3.886
7.1600,3.877
7.2000,4.036
7.2400,4.039
7.2800,3.843
7.3200,3.938
7.3600,3.934
7.4000,4.060
7.4400,3.836
7.4800,3.892
7.5200,3.826
7.5600,3.873
7.6000,3.829
7.6400,3.926
7.6800,3.883
7.7200,3.877
7.7600,3.936
7.8000,3.903
7.8400,4.015
7.8800,3.872
7.9200,3.801
7.9600,3.776
8.0000,3.906
8.0400,3.886
8.0800,3.754
8.1200,3.824
8.1600,3.819
8.2000,3.835
8.2400,3.783
8.2800,3.737
8.3200,3.784
8.3600,3.725
8.4000,3.743
8.4400,3.819
8.4800,3.780
8.5200,3.720
8.5600,3.811
8.6000,3.786
8.6400,3.808
8.6800,3.766
8.7200,3.949
8.7600,3.883
8.8000,3.756
8.8400,3.718
8.8800,3.711
8.9200,3.731
8.9600,3.771
9.0000,3.774
9.0400,3.647
9.0800,3.882
9.1200,3.794
9.1600,3.625
9.2000,3.767
9.2400,3.758
9.2800,3.708
9.3200,3.742
9.3600,3.663
9.4000,3.666
9.4400,3.611
9.4800,3.654
9.5200,3.690
9.5600,3.684
9.6000,3.668
9.6400,3.618
9.6800,3.610
9.7200,3.639
9.7600,3.640
9.8000,3.598
9.8400,3.576
9.8800,3.726
9.9200,3.689
9.9600,3.716
10.0000,3.703
10.0400,3.572
10.0800,3.562
10.1200,3.572
10.1600,3.591
10.2000,3.534
10.2400,3.639
10.2800,3.740
10.3200,3.632
10.3600,3.527
10.4000,3.552
10.4400,3.636
10.4800,3.593
10.5200,3.553
10.5600,3.668
10.6000,3.553
10.6400,3.574
10.6800,3.595
10.7200,3.575
10.7600,3.655
10.8000,3.623
10.8400,3.555
10.8800,3.432
10.9200,3.652
10.9600,3.505
11.0000,3.620
11.0400,3.539
11.0800,3.498
11.1200,3.483
11.1600,3.485
11.2000,3.589
11.2400,3.462
11.2800,3.494
11.3200,3.444
11.3600,3.500
11.4000,3.407
11.4400,3.576
11.4800,3.581
11.5200,3.480
11.5600,3.468
11.6000,3.427
11.6400,3.459
11.6800,3.432
11.7200,3.363
11.7600,3.479
11.8000,3.521
11.8400,3.491
11.8800,3.520
11.9200,3.419
11.9600,3.472
12.0000,3.433
12.0400,3.339
12.0800,3.333
12.1200,3.512
12.1600,3.413
12.2000,3.434
12.2400,3.264
12.2800,3.317
12.3200,3.405
12.3600,3.316
12.4000,3.398
12.4400,3.452
12.4800,3.421
12.5200,3.378
12.5600,3.341
12.6000,3.357
12.6400,3.479
12.6800,3.364
12.7200,3.334
12.7600,3.444
12.8000,3.343
12.8400,3.357
12.8800,3.339
12.9200,3.513
12.9600,3.466
13.0000,3.411
13.0400,3.345
13.0800,3.336
13.1200,3.310
13.1600,3.343
13.2000,3.305
13.2400,3.244
13.2800,3.437
13.3200,3.345
13.3600,3.316
13.4000,3.434
13.4400,3.287
13.4800,3.318
13.5200,3.321
13.5600,3.296
13.6000,3.355
13.6400,3.424
13.6800,3.298
13.7200,3.288
13.7600,3.225
13.8000,3.233
13.8400,3.256
13.8800,3.326
13.9200,3.246
13.9600,3.352
14.0000,3.233
14.0400,3.277
