theta,intensity
5.0000,6.291
5.0400,6.277
5.0800,6.012
5.1200,5.716
5.1600,5.738
5.2000,5.657
5.2400,5.480
5.2800,5.375
5.3200,5.266
5.3600,5.269
5.4000,5.120
5.4400,4.922
5.4800,4.880
5.5200,4.904
5.5600,4.895
5.6000,4.657
5.6400,4.748
5.6800,4.495
5.7200,4.439
5.7600,4.449
5.8000,4.443
5.8400,4.518
5.8800,4.360
5.9200,4.262
5.9600,4.418
6.0000,4.354
6.0400,4.328
6.0800,4.426
6.1200,4.338
6.1600,4.131
6.2000,4.297
6.2400,4.221
6.2800,4.233
6.3200,4.263
6.3600,4.255
6.4000,4.334
6.4400,4.266
6.4800,4.223
6.5200,4.217
6.5600,4.216
6.6000,4.242
6.6400,4.187
6.6800,4.175
6.7200,4.240
6.7600,4.174
6.8000,4.107
6.8400,4.207
6.8800,4.142
6.9200,4.082
6.9600,4.197
7.0000,4.157
7.0400,4.044
7.0800,4.062
7.1200,4.146
7.1600,4.127
7.2000,3.996
7.2400,4.105
7.2800,4.070
7.3200,4.038
7.3600,4.076
7.4000,4.042
7.4400,4.003
7.4800,4.107
7.5200,4.114
7.5600,4.000
7.6000,4.008
7.6400,4.041
7.6800,4.173
7.7200,4.129
7.7600,3.926
7.8000,4.102
7.8400,3.929
7.8800,4.025
7.9200,3.966
7.9600,3.978
8.0000,3.971
8.0400,3.995
8.0800,4.003
8.1200,3.970
8.1600,4.051
8.2000,3.997
8.2400,3.974
8.2800,3.890
8.3200,3.985
8.3600,3.979
8.4000,3.881
8.4400,3.922
8.4800,3.967
8.5200,3.990
8.5600,3.898
8.6000,3.825
8.6400,3.912
8.6800,3.911
8.7200,3.880
8.7600,3.716
8.8000,3.959
8.8400,3.911
8.8800,3.894
8.9200,3.964
8.9600,3.983
9.0000,3.902
9.0400,3.922
9.0800,3.871
9.1200,3.854
9.1600,3.868
9.2000,3.876
9.2400,3.849
9.2800,3.814
9.3200,3.789
9.3600,3.848
9.4000,3.756
9.4400,3.818
9.4800,3.696
9.5200,3.771
9.5600,3.794
9.6000,3.719
9.6400,3.757
9.6800,3.704
9.7200,3.721
9.7600,3.899
9.8000,3.722
9.8400,3.677
9.8800,3.676
9.9200,3.784
9.9600,3.714
10.0000,3.722
10.0400,3.718
10.0800,3.743
10.1200,3.685
10.1600,3.705
10.2000,3.712
10.2400,3.706
10.2800,3.704
10.3200,3.680
10.3600,3.739
10.4000,3.639
10.4400,3.646
10.4800,3.599
10.5200,3.687
10.5600,3.736
10.6000,3.766
10.6400,3.668
10.6800,3.644
10.7200,3.632
10.7600,3.501
10.8000,3.634
10.8400,3.711
10.8800,3.739
10.9200,3.672
10.9600,3.669
11.0000,3.644
11.0400,3.687
11.0800,3.612
11.1200,3.597
11.1600,3.669
11.2000,3.589
11.2400,3.629
11.2800,3.615
11.3200,3.562
11.3600,3.515
11.4000,3.556
11.4400,3.523
11.4800,3.652
11.5200,3.616
11.5600,3.520
11.6000,3.435
11.6400,3.472
11.6800,3.605
11.7200,3.646
11.7600,3.625
11.8000,3.590
11.8400,3.523
11.8800,3.496
11.9200,3.588
11.9600,3.623
12.0000,3.507
12.0400,3.543
12.0800,3.450
12.1200,3.538
12.1600,3.478
12.2000,3.539
12.2400,3.518
12.2800,3.490
12.3200,3.534
12.3600,3.495
12.4000,3.391
12.4400,3.406
12.4800,3.452
12.5200,3.377
12.5600,3.455
12.6000,3.453
12.6400,3.341
12.6800,3.443
12.7200,3.400
12.7600,3.448
12.8000,3.456
12.8400,3.435
12.8800,3.491
12.9200,3.341
12.9600,3.410
13.0000,3.390
13.0400,3.399
13.0800,3.480
13.1200,3.307
13.1600,3.475
13.2000,3.303
13.2400,3.385
13.2800,3.420
13.3200,3.319
13.3600,3.333
13.4000,3.342
13.4400,3.405
13.4800,3.350
13.5200,3.413
13.5600,3.347
13.6000,3.381
13.6400,3.379
13.6800,3.389
13.7200,3.365
13.7600,3.296
13.8000,3.289
13.8400,3.345
13.8800,3.307
13.9200,3.232
13.9600,3.359
14.0000,3.463
14.0400,3.276
14.0800,3.372
14.1200,3.348
14.1600,3.327
14.2000,3.349
14.2400,3.279
14.2800,3.170
14.3200,3.274
14.3600,3.379
14.4000,3.229
14.4400,3.256
14.4800,3.289
14.5200,3.220
14.5600,3.224
14.6000,3.230
14.6400,3.232
14.6800,3.238
14.7200,3.190
14.7600,3.222
14.8000,3.202
14.8400,3.225
14.8800,3.253
14.9200,3.254
14.9600,3.288
15.0000,3.207
15.0400,3.169
15.0800,3.261
15.1200,3.159
15.1600,3.224
15.2000,3.164
15.2400,3.141
15.2800,3.257
15.3200,3.198
15.3600,3.201
15.4000,3.155
15.4400,3.099
15.4800,3.127
15.5200,3.244
15.5600,3.214
15.6000,3.150
15.6400,3.182
15.6800,3.032
15.7200,2.982
15.7600,3.083
15.8000,3.129
15.8400,3.069
15.8800,3.170
15.9200,3.091
15.9600,3.043
16.0000,3.121
16.0400,3.036
16.0800,3.077
16.1200,3.133
16.1600,3.158
16.2000,3.145
16.2400,3.131
16.2800,3.115
16.3200,3.093
16.3600,3.083
16.4000,3.127
16.4400,2.984
16.4800,3.035
16.5200,3.112
16.5600,3.172
16.6000,3.001
16.6400,3.032
16.6800,3.087
16.7200,3.024
16.7600,2.996
16.8000,3.049
16.8400,2.945
16.8800,3.069
16.9200,3.017
16.9600,3.115
17.0000,3.080
17.0400,3.064
17.0800,2.985
17.1200,2.986
17.1600,3.058
17.2000,3.068
17.2400,3.038
17.2800,2.949
17.3200,2.914
17.3600,3.070
17.4000,2.974
17.4400,3.000
17.4800,2.933
17.5200,2.909
17.5600,2.965
17.6000,2.940
17.6400,2.894
17.6800,2.972
17.7200,3.000
17.7600,2.924
17.8000,2.972
17.8400,2.999
17.8800,2.960
17.9200,3.049
17.9600,3.001
18.0000,3.056
18.0400,3.033
18.0800,3.113
18.1200,3.233
18.1600,3.225
18.2000,3.252
18.2400,3.161
18.2800,3.135
18.3200,3.105
18.3600,2.921
18.4000,2.911
18.4400,2.949
18.4800,2.883
18.5200,2.890
18.5600,2.930
18.6000,2.874
18.6400,2.924
18.6800,2.848
18.7200,2.830
18.7600,2.889
18.8000,2.934
18.8400,2.806
18.8800,2.904
18.9200,2.878
18.9600,2.808
19.0000,2.799
19.0400,2.816
19.0800,2.813
19.1200,2.875
19.1600,2.783
19.2000,2.810
19.2400,2.798
19.2800,2.748
19.3200,2.788
19.3600,2.768
19.4000,2.844
19.4400,2.822
19.4800,2.800
19.5200,2.741
19.5600,2.720
19.6000,2.751
19.6400,2.779
19.6800,2.920
19.7200,2.776
19.7600,2.818
