theta,intensity
5.0000,5.343
5.0400,5.265
5.0800,5.404
5.1200,5.322
5.1600,5.254
5.2000,5.166
5.2400,5.283
5.2800,5.226
5.3200,5.212
5.3600,5.069
5.4000,5.042
5.4400,5.171
5.4800,4.889
5.5200,5.038
5.5600,4.952
5.6000,4.992
5.6400,4.887
5.6800,4.826
5.7200,4.901
5.7600,4.823
5.8000,4.721
5.8400,4.582
5.8800,4.614
5.9200,4.642
5.9600,4.459
6.0000,4.572
6.0400,4.433
6.0800,4.422
6.1200,4.441
6.1600,4.314
6.2000,4.215
6.2400,4.318
6.2800,4.062
6.3200,4.140
6.3600,4.148
6.4000,4.146
6.4400,4.073
6.4800,4.068
6.5200,4.024
6.5600,4.056
6.6000,4.113
6.6400,4.100
6.6800,4.036
6.7200,3.948
6.7600,4.003
6.8000,3.948
6.8400,4.030
6.8800,4.020
6.9200,4.080
6.9600,4.048
7.0000,4.020
7.0400,3.974
7.0800,4.005
7.1200,3.967
7.1600,3.979
7.2000,3.930
7.2400,4.028
7.2800,4.046
7.3200,3.995
7.3600,3.907
7.4000,3.936
7.4400,3.920
7.4800,3.885
7.5200,3.950
7.5600,3.860
7.6000,3.853
7.6400,3.985
7.6800,3.916
7.7200,3.983
7.7600,3.983
7.8000,3.878
7.8400,3.773
7.8800,3.907
7.9200,3.920
7.9600,3.921
8.0000,3.861
8.0400,3.856
8.0800,3.800
8.1200,3.896
8.1600,3.807
8.2000,3.796
8.2400,3.777
8.2800,3.814
8.3200,3.778
8.3600,3.859
8.4000,3.799
8.4400,3.698
8.4800,3.747
8.5200,3.742
8.5600,3.791
8.6000,3.838
8.6400,3.742
8.6800,3.881
8.7200,3.770
8.7600,3.916
8.8000,3.805
8.8400,3.863
8.8800,3.893
8.9200,3.796
8.9600,3.700
9.0000,3.678
9.0400,3.762
9.0800,3.757
9.1200,3.845
9.1600,3.782
9.2000,3.771
9.2400,3.755
9.2800,3.778
9.3200,3.716
9.3600,3.617
9.4000,3.784
9.4400,3.670
9.4800,3.639
9.5200,3.686
9.5600,3.728
9.6000,3.762
9.6400,3.704
9.6800,3.763
9.7200,3.708
9.7600,3.695
9.8000,3.761
9.8400,3.721
9.8800,3.627
9.9200,3.762
9.9600,3.634
10.0000,3.639
10.0400,3.616
10.0800,3.609
10.1200,3.585
10.1600,3.527
10.2000,3.520
10.2400,3.716
10.2800,3.573
10.3200,3.698
10.3600,3.699
10.4000,3.580
10.4400,3.616
10.4800,3.626
10.5200,3.656
10.5600,3.640
10.6000,3.568
10.6400,3.542
10.6800,3.581
10.7200,3.548
10.7600,3.577
10.8000,3.570
10.8400,3.516
10.8800,3.602
10.9200,3.515
10.9600,3.416
11.0000,3.536
11.0400,3.539
11.0800,3.530
11.1200,3.514
11.1600,3.522
11.2000,3.681
11.2400,3.504
11.2800,3.503
11.3200,3.455
11.3600,3.474
11.4000,3.490
11.4400,3.459
11.4800,3.602
11.5200,3.505
11.5600,3.444
11.6000,3.517
11.6400,3.480
11.6800,3.409
11.7200,3.466
11.7600,3.588
11.8000,3.445
11.8400,3.462
11.8800,3.451
11.9200,3.396
11.9600,3.503
12.0000,3.524
12.0400,3.416
12.0800,3.487
12.1200,3.487
12.1600,3.480
12.2000,3.371
12.2400,3.436
12.2800,3.457
12.3200,3.502
12.3600,3.448
12.4000,3.340
12.4400,3.283
12.4800,3.443
12.5200,3.347
12.5600,3.487
12.6000,3.379
12.6400,3.339
12.6800,3.308
12.7200,3.405
12.7600,3.432
12.8000,3.344
12.8400,3.383
12.8800,3.393
12.9200,3.423
12.9600,3.357
13.0000,3.431
13.0400,3.364
13.0800,3.230
13.1200,3.247
13.1600,3.355
13.2000,3.260
13.2400,3.316
13.2800,3.170
13.3200,3.379
13.3600,3.303
13.4000,3.366
13.4400,3.249
13.4800,3.266
13.5200,3.244
13.5600,3.264
13.6000,3.170
13.6400,3.367
13.6800,3.333
13.7200,3.263
13.7600,3.338
13.8000,3.318
13.8400,3.207
13.8800,3.202
13.9200,3.292
13.9600,3.243
14.0000,3.232
14.0400,3.286
14.0800,3.249
14.1200,3.255
14.1600,3.246
14.2000,3.166
14.2400,3.330
14.2800,3.178
14.3200,3.135
14.3600,3.238
14.4000,3.159
14.4400,3.150
14.4800,3.138
14.5200,3.227
14.5600,3.147
14.6000,3.075
14.6400,3.156
14.6800,3.191
14.7200,3.275
14.7600,3.234
14.8000,3.179
14.8400,3.151
14.8800,3.209
14.9200,3.160
14.9600,3.193
15.0000,3.111
15.0400,3.077
15.0800,3.189
15.1200,3.135
15.1600,3.160
15.2000,3.159
15.2400,3.100
15.2800,3.114
15.3200,3.173
15.3600,3.173
15.4000,3.166
15.4400,3.114
15.4800,3.128
15.5200,2.977
15.5600,3.151
15.6000,3.014
15.6400,3.118
15.6800,3.002
15.7200,3.142
15.7600,3.066
15.8000,3.080
15.8400,3.090
15.8800,3.171
15.9200,3.120
15.9600,3.072
16.0000,3.154
16.0400,3.040
16.0800,3.071
16.1200,3.114
16.1600,3.093
16.2000,3.086
16.2400,3.071
16.2800,2.987
16.3200,3.028
16.3600,2.982
16.4000,3.023
16.4400,3.082
16.4800,2.942
16.5200,2.988
16.5600,3.055
16.6000,2.954
16.6400,3.117
16.6800,3.010
16.7200,2.924
16.7600,3.020
16.8000,2.929
16.8400,2.998
16.8800,2.983
16.9200,2.993
16.9600,3.001
17.0000,2.985
17.0400,3.004
17.0800,2.950
17.1200,2.994
17.1600,3.044
17.2000,2.969
17.2400,2.966
17.2800,2.943
17.3200,2.990
17.3600,2.895
17.4000,2.982
17.4400,2.865
17.4800,2.878
17.5200,2.868
17.5600,2.925
17.6000,2.947
17.6400,2.869
17.6800,2.946
17.7200,2.977
17.7600,2.878
17.8000,2.820
