sample id,source,batch number,batch date,composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,avg,CO2R,300,3.87,71.77551319333334,0.6204977079999999,0.071433377,0.003793307,72.48139801,27.518601989999997
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,std,CO2R,300,0.14,4.800368779181081,0.27507469618140074,0.008780696,0.000782231,4.536406590360684,4.536406590360692
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,150,3.77,81.57944297,0.746561886,0.065684458,0.003371828,82.40264027,17.59735973
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,100,3.6,71.59032413,1.66502947,0.097976258,0.005057743,73.37272204,26.62727796
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,200,3.86,73.22940426,0.817779961,0.088343761,0.004636264,74.1535101,25.8464899
vsp27_241030_Au-0.167-Ga-0.667-Pd-0.167_pp0,vsp,27,241030,Au-0.167-Ga-0.667-Pd-0.167,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,300,4.01,66.61553914,0.871807466,0.067702695,0.003652814,67.5687527,32.4312473
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,50,3.28,83.3011781,0,0.081463406,0.004214785,83.40069643,16.59930357
vsp2_240718_Au-0.889-In-0.111_pp0,vsp,2,240718,Au-0.889-In-0.111,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,50,2.98,79.01734709,0,0.119993395,0,79.1581007,20.8418993
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,100,3.23,75.15034841,1.171414538,0.115589968,0.006322178,76.46295244,23.53704756
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,150,3.43,70.81420411,1.154223969,0.126231584,0.006743657,72.12150448,27.87849552
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,200,3.57,75.69744083,0.637278978,0.10595747,0.0059007,76.46140671,23.53859329
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,300,3.73,76.1089372,0.326620825,0.065134029,0.003090843,76.51202108,23.48797892
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,50,3.08,82.75251627,0,0.09027026,0.004214785,82.86084146,17.13915854
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,150,3.56,75.8877566,1.149312377,0.09027026,0.004776757,77.1479333,22.8520667
vsp4_240726_Pd-0.5-Sn-0.5_pp0,vsp,4,240726,Pd-0.5-Sn-0.5,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,200,3.71,70.85490385,1.197200393,0.096324973,0.005268482,72.16976215,27.83023785
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,100,3.37,80.11655402,1.112475442,0.089719832,0.004214785,81.33482706,18.66517294
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,300,3.86,72.60206324,0.663064833,0.081463406,0.004636264,73.36342025,26.63657975
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,50,2.86,48.27156877,38.45776032,0.012659853499999998,0.003371829,86.7493151,13.25068491
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,150,0.11,7.713085081503611,7.6406430170758854,0.004151591,0.09079991,0.16762657091352462,0.16762657091352273
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,200,0.13,9.191692722976887,8.205008691,0.026077181679771456,0.066609781,0.9451028794810712,0.9451028794810755
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,200,3.56,70.67881731,17.50859529,0.073757408,0.281653039,88.54974311,11.450256894999999
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,150,3.34,55.0637176,33.816306479999994,0.022017137,0.084717188,88.99021844,11.00978157
vsp5_241011_Ag-0.5-Pd-0.5_pp0,vsp,5,241011,Ag-0.5-Pd-0.5,std,HER,50,0.07,0,0,0,0,0,0
uoft4_240405_Ag-0.625-Pd-0.375_pp0,uoft,4,240405,Ag-0.625-Pd-0.375,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,300,3.68,81.08497771500001,2.319499018,0.038163037,0.042007362,83.48810717,16.51189283
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,50,0.08,10.364901970960526,10.43989677572115,0.008562657,0.004768486,0.080187047,0.080187047
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,100,3.15,53.59308628,34.07048134,0.013760710499999999,0.007375875,87.68816424,12.31183577
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,300,0.04,1.856952457444466,0.6303530490148266,0.006486861,0.001192121,2.4926002506190255,2.4926002506190255
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,100,0.09,12.998963140441267,14.216805541209897,0.006227387,0.000298031,1.224470799,1.224470798522265
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,1,CO2R,200,3.65,77.17832556,11.706778,0.09219676,0.234552811,89.21803176,10.78196824
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,1,CO2R,150,3.41,60.51769236,28.41355599,0.024952755,0.14892242,89.10874832,10.89125168
uoft4_240405_Ag-0.75-Pd-0.25_pp0,uoft,4,240405,Ag-0.75-Pd-0.25,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,1,CO2R,100,3.21,62.78474126,24.01768173,0.009357283,0.007586614,86.82233263,13.17766737
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,1,CO2R,300,3.71,82.39804139,2.765225933,0.04274994,0.041164405,85.25064171,14.74935829
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,1,CO2R,50,2.92,55.60066124,31.07563851,0.006605141,0.006743657,86.69261429,13.30738571
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep2,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,2,CO2R,50,2.8,40.9424763,45.83988212,0.018714566,0,86.8060159,13.1939841
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep2,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,2,CO2R,200,3.46,64.17930905,23.31041257,0.055318056,0.328753266,87.88145445,12.11854555
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep2,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,2,CO2R,150,3.26,49.60974283,39.21905697,0.019081518,0.020511956,88.87168855,11.12831145
uoft4_240405_Au-0.25-Cu-0.75_pp0,uoft,4,240405,Au-0.25-Cu-0.75,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep2,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,2,CO2R,300,3.65,79.77191404,1.873772102,0.033576133,0.042850319,81.72557263,18.27442737
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep2,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,2,CO2R,100,3.08,44.40143129,44.12328094,0.018164138,0.007165135,88.55399584,11.44600416
uoft4_240405_Au-0.8-Cu-0.2_pp0,uoft,4,240405,Au-0.8-Cu-0.2,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,std,CO2R,50,0.15,2.6075571108708537,1.6437255254503156,0.006696251,0.000842957,0.956923935,0.9569239352922624
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,avg,CO2R,50,3.04,60.271192113333335,25.000000003333337,0.13210282,0.010115485,85.44438598666666,14.555614013333333
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,avg,CO2R,200,3.59,62.07056016666667,19.734774066666667,0.065776196,0.004636264,81.88999875333333,18.110001246666666
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,avg,CO2R,100,3.33,56.733139423333334,26.57662082666667,0.105315304,0.007727107,83.44685815333334,16.553141846666666
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,avg,CO2R,300,3.76,70.31611179666668,10.793222005333334,0.060424809,0.004167954,81.18628383666668,18.813716163333336
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,std,CO2R,200,0.16,6.8943936558964305,5.254601685837407,0.012970153654849007,0.001053696,1.6737236801196005,1.673723680119597
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,std,CO2R,150,0.2,1.7981421980124768,1.998011777610172,0.005759319,0.000648908,0.5452811747550982,0.5452811747551021
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,avg,CO2R,150,3.49,58.752293066666674,23.927635886666668,0.084888294,0.006275347,82.78998549,17.21001451
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,std,CO2R,300,0.12,6.160325908954862,4.079311697544297,0.027542410588867874,0.002150658,2.172095057411939,2.1720950574119384
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,std,CO2R,100,0.2,1.6308254928078882,1.5409173671802066,0.007077519,0.000643819,0.6298422119218902,0.6298422119218785
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep1,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,1,CO2R,150,3.31,57.12402436,26.05599214,0.080362549,0.0059007,83.28374469,16.71625531
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep1,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,1,CO2R,200,3.44,56.98800979,23.91453831,0.066877053,0.004636264,80.98839586,19.01160414
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep1,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,1,CO2R,100,3.16,55.01684488,27.78978389,0.100177972,0.007165135,82.93621497,17.06378503
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep1,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,1,CO2R,50,2.9,58.14057628,26.28683694,0.136506247,0.010958442,84.60750111,15.39249889
uoft7_240716_Au-0.556-Pd-0.444_pp0,uoft,7,240716,Au-0.556-Pd-0.444,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep1,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,1,CO2R,300,3.65,68.33518174,11.42681729,0.07650955,0.005338728,79.85966461,20.14033539
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep2,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,2,CO2R,50,3.02,59.49402582,25.56483301,0.135405391,0.010115485,85.23799149,14.76200851
uoft9_241025_Cu-0.667-Pd-0.333_pp0,uoft,9,241025,Cu-0.667-Pd-0.333,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep2,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,2,CO2R,300,3.75,65.38994329,14.51866405,0.076142598,0.005479221,80.00621123,19.99378877
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep2,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,2,CO2R,200,3.57,59.30538408,21.45383104,0.078160835,0.00568996,80.8603661,19.1396339
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep2,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,2,CO2R,150,3.45,58.45068949,23.6345776,0.091371117,0.007024642,82.2047526,17.7952474
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep2,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,2,CO2R,100,3.29,58.26236163,24.84282908,0.113388254,0.008429571,83.25370024,16.74629976
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep3,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,3,CO2R,200,3.76,69.91828663,13.83595285,0.0522907,0.003582568,83.8212343,16.1787657
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep3,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,3,CO2R,300,3.89,77.22321036,6.434184676,0.028622278,0.001685914,83.69297567,16.30702433
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep3,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,3,CO2R,100,3.55,56.92021176,27.09724951,0.102379686,0.007586614,84.15065925,15.84934075
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep3,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,3,CO2R,50,3.21,63.17897424,23.14833006,0.124396822,0.009272528,86.48766536,13.51233464
vsp13_240823_Ag-0.25-Au-0.25-Zn-0.5_pp0,vsp,13,240823,Ag-0.25-Au-0.25-Zn-0.5,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.75-Cd-0.125-Ga-0.125_pp0_rep3,uoft,5,240507,Au-0.75-Cd-0.125-Ga-0.125,3,CO2R,150,3.7,60.68216535,22.09233792,0.082931215,0.0059007,82.88145918,17.11854082
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,avg,CO2R,200,3.46,8.475381364,4.318516699333333,0.011834210999999999,0.000421479,12.808542826666667,87.19145717333333
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,std,CO2R,150,0.04,0.6180428237233838,0.3150445443755486,0.002021016,0.000648909,0.30018210779539406,0.3001821077954016
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,std,CO2R,200,0.03,1.0828397375955892,0.4444973219509631,0.0018047,0.000730022,0.641761665,0.6417616645629426
vsp27_241030_Au-0.2-Ga-0.4-Pd-0.4_pp0,vsp,27,241030,Au-0.2-Ga-0.4-Pd-0.4,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,avg,CO2R,150,3.33,9.006535674,5.065487885,0.012965647333333335,0.000374648,14.08789023,85.91210976999999
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,avg,CO2R,100,3.2,9.837828789,5.859528487333333,0.015411996,0,15.716064546666667,84.28393545333334
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,avg,CO2R,300,3.85,51.18388471333333,0.8636214799999999,0.036878704,0.001873238,52.090761676666666,47.90923832333334
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,avg,CO2R,50,2.96,10.426667222333334,7.647347740333333,0.016145900333333334,0,18.093785666666665,81.90621433333332
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,std,CO2R,100,0.05,0.12274317545780233,0.7368246513462587,0.002912593,0,0.6765679009966796,0.6765679009966834
vsp3_240718_Au-0.667-Cu-0.333_pp0,vsp,3,240718,Au-0.667-Cu-0.333,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,std,CO2R,300,0.03,31.82237408238326,1.123709238624959,0.016822870972811516,0.000353566,30.781951307952227,30.781951307952234
uoft5_240507_Cd-0.111-In-0.889_pp0,uoft,5,240507,Cd-0.111-In-0.889,std,CO2R,50,0.03,2.292992131182222,0.3398594084640981,0.005649158,0,2.4968033856945464,2.496803385694548
uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5,240507,Cd-0.111-In-0.889,1,CO2R,50,2.96,7.862060307,7.529469548,0.009907712,0,15.40143757,84.59856243
uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5,240507,Cd-0.111-In-0.889,1,CO2R,100,3.23,9.959404884,5.083497053,0.012109425,0,15.05797711,84.94202289
uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5,240507,Cd-0.111-In-0.889,1,CO2R,300,3.82,73.70754776,0.456777996,0.055042842,0.002247886,74.22853656,25.77146344
uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5,240507,Cd-0.111-In-0.889,1,CO2R,200,3.49,8.932076419,4.169941061,0.010182926,0,13.11442472,86.88557528
uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5,240507,Cd-0.111-In-0.889,1,CO2R,150,3.37,9.711858377,4.705304519,0.010641616,0,14.42978168,85.57021832
uoft4_240405_Au-0.2-Cu-0.8_pp0,uoft,4,240405,Au-0.2-Cu-0.8,std,HER,50,0.09,0,0,0,0,0,0
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,std,HER,50,0.09,0,0,0,0,0,0
uoft5_240507_Cd-0.111-In-0.889_pp0_rep2,uoft,5,240507,Cd-0.111-In-0.889,2,CO2R,150,3.35,8.748038251,5.201375246,0.014311139,0,13.96636085,86.03363915
uoft5_240507_Cd-0.111-In-0.889_pp0_rep2,uoft,5,240507,Cd-0.111-In-0.889,2,CO2R,100,3.22,9.713950909,5.945481336,0.017613709,0,15.68050599,84.31949401
uoft5_240507_Cd-0.111-In-0.889_pp0_rep2,uoft,5,240507,Cd-0.111-In-0.889,2,CO2R,50,3,11.13896503,7.382121807,0.02091628,0,18.54694603,81.45305397
uoft5_240507_Cd-0.111-In-0.889_pp0_rep2,uoft,5,240507,Cd-0.111-In-0.889,2,CO2R,300,3.85,14.77892402,2.134086444,0.021833661,0.001545421,16.93935529,83.06064471
uoft5_240507_Cd-0.111-In-0.889_pp0_rep2,uoft,5,240507,Cd-0.111-In-0.889,2,CO2R,200,3.46,7.239008977,4.81827112,0.011558997,0,12.0710634,87.9289366
uoft5_240507_Cd-0.111-In-0.889_pp0_rep3,uoft,5,240507,Cd-0.111-In-0.889,3,CO2R,200,3.42,9.255058696,3.967337917,0.01376071,0.001264436,13.24014036,86.75985964
uoft5_240507_Cd-0.111-In-0.889_pp0_rep3,uoft,5,240507,Cd-0.111-In-0.889,3,CO2R,100,3.14,9.840130574,6.549607073,0.016512853,0,16.40971054,83.59028946
uoft5_240507_Cd-0.111-In-0.889_pp0_rep3,uoft,5,240507,Cd-0.111-In-0.889,3,CO2R,50,2.94,12.27897633,8.030451866,0.017613709,0,20.3329734,79.6670266
uoft5_240507_Cd-0.111-In-0.889_pp0_rep3,uoft,5,240507,Cd-0.111-In-0.889,3,CO2R,300,3.87,65.06518236,0,0.03375961,0.001826407,65.10439318,34.89560682
uoft7_240716_Cu-0.833-Pd-0.167_pp0,uoft,7,240716,Cu-0.833-Pd-0.167,std,HER,50,0.09,0,0,0,0,0,0
uoft5_240507_Cd-0.111-In-0.889_pp0_rep3,uoft,5,240507,Cd-0.111-In-0.889,3,CO2R,150,3.29,8.559710394,5.28978389,0.013944187,0.001123943,13.86752816,86.13247184
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,std,CO2R,200,0.07,2.1042276090568195,1.0082312446828945,0.00141229,0.000677432,1.5356048157534834,1.5356048157534914
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,std,CO2R,300,0.15,11.458733599216917,1.8030714323286132,0.010186368541510773,0.000612394,9.738081693575733,9.738081694
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,avg,CO2R,300,3.74,28.567662013333333,3.059102816,0.030946309,0.001685914,31.663571066666666,68.33642893333332
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,avg,CO2R,150,3.32,9.755243537333333,8.975114603666666,0.016145900333333334,0.000468309,18.750047939999998,81.24995206
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,std,CO2R,100,0.03,1.1864435838486809,0.4466241045698862,0.004057271,0,1.009266747325488,1.0092667473254942
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,std,CO2R,150,0.05,0.6822621856298602,0.5979513678426589,0.002646131,0.000811136,0.6616018889764441,0.6616018889764419
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,std,CO2R,50,0.05,1.3153588,0.6061588299092547,0.00353876,0,1.353306370080553,1.3533063700805468
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,avg,CO2R,50,2.94,11.795182993333333,12.195481333333333,0.0161459,0,24.011423609999998,75.98857639
uoft4_240405_Cu-0.375-Pd-0.625_pp0,uoft,4,240405,Cu-0.375-Pd-0.625,std,HER,50,0.1,0,0,0,0,0,0
uoft4_240405_Cu-0.8-Pd-0.2_pp0,uoft,4,240405,Cu-0.8-Pd-0.2,std,HER,50,0.1,0,0,0,0,0,0
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,avg,CO2R,200,3.44,10.30383561,7.434921414666666,0.015870686,0.000772711,17.758283783333336,82.24171621666666
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,avg,CO2R,100,3.2,10.318483334666666,10.07858546,0.018347614,0,20.419370736666668,79.58062926333334
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep1,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,1,CO2R,200,3.42,12.52725523,6.980599214,0.017063281,0.001053696,19.52893716,80.47106284
uoft4_240405_Pd-0.75-Tl-0.25_pp0,uoft,4,240405,Pd-0.75-Tl-0.25,std,HER,50,0.1,0,0,0,0,0,0
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep1,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,1,CO2R,50,2.9,11.52943146,11.53732809,0.017613709,0,23.08931617,76.91068383
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep1,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,1,CO2R,100,3.23,11.09188307,9.562868369,0.019815423,0,20.67901548,79.32098452
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep1,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,1,CO2R,300,3.75,40.01129967,1.603634578,0.030640515,0.001404928,41.65060449,58.34939551
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep1,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,1,CO2R,150,3.29,10.53547888,8.73280943,0.016879805,0,19.28813386,80.71186614
uoft4_240405_Ag-0.444-Pd-0.556_pp0,uoft,4,240405,Ag-0.444-Pd-0.556,std,HER,50,0.11,0,0,0,0,0,0
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep2,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,2,CO2R,100,3.16,10.91108833,10.33644401,0.021466708,0,21.27344766,78.72655234
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep2,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,2,CO2R,300,3.58,17.0938919,5.076129666,0.02091628,0.001264436,22.19516803,77.80483197
uoft5_240507_Cd-0.5-Ga-0.25-In-0.25_pp0_rep2,uoft,5,240507,Cd-0.5-Ga-0.25-In-0.25,2,CO2R,50,2.94,13.22312666,12.31827112,0.018714566,0,25.56505526,74.43494474
